"","Name","Position","College","Draft.Year","Team","Draft.Round","Pick.Number","PlayerID","Games","Avg.Value","AV16","Height","Weight","Wonderlic","Forty","Bench","Vert","Broad","Shuttle","ThreeCone","Pro.Bowls","All.Pros"
"648","Mike Richardson","DB","Notre Dame",2007,"NE",6,202,"RichMi99",22,2,1.45454545454545,70.375,188,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","Rudy Ford","DB","Auburn",2017,"ARI",6,208,"FordRu00",33,3,1.45454545454545,71.13,205,NA,NA,20,NA,NA,4.21,NA,NA,NA
"650","Tommie Campbell","DB","California (PA)",2011,"TEN",7,251,"CampTo00",44,4,1.45454545454545,74.875,203,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","Treston Decoud","DB","Oregon State",2017,"HOU",5,169,"DecoTr00",11,1,1.45454545454545,73.75,206,NA,4.62,11,31,116,NA,NA,NA,NA
"652","Trevard Lindley","DB","Kentucky",2010,"PHI",4,105,"LindTr99",11,1,1.45454545454545,71.25,183,NA,4.51,9,38.5,116,4.27,6.81,NA,NA
"653","Waine Bacon","DB",NA,2003,"ATL",6,202,"BacoWa20",11,1,1.45454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","Gerome Sapp","DB","Notre Dame",2003,"BAL",6,182,"SappGe20",67,6,1.43283582089552,72.1,216,NA,4.69,NA,36.5,112,4.27,7.13,NA,NA
"655","Tony Beckham","DB","Wisconsin-Stout",2002,"TEN",4,115,"BeckTo20",56,5,1.42857142857143,73,195,NA,4.37,15,34.5,121,4.3,7.12,NA,NA
"656","Brandon Williams","DB","Texas A&M",2016,"ARI",3,92,"WillBr07",45,4,1.42222222222222,71.375,197,NA,4.37,18,30.5,118,4.19,6.85,NA,NA
"657","Akeem King","DB","San Jose State",2015,"ATL",7,249,"KingAk00",34,3,1.41176470588235,73.5,215,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","Terrence Brooks","DB","Florida State",2014,"BAL",3,79,"BrooTe00",80,7,1.4,70.875,198,NA,4.42,10,38,118,NA,7.35,NA,NA
"659","Tyrone Culver","DB","Frenso State (CA)",2006,"GB",6,185,"CulvTy20",80,7,1.4,72.75,200,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","Brandon Underwood","DB","Cincinnati",2009,"GB",6,187,"UndeBr99",23,2,1.39130434782609,73,198,NA,4.5,16,36.5,125,4.2,7,NA,NA
"661","Deiondre' Hall","DB",NA,2016,"CHI",4,127,"HallDe02",23,2,1.39130434782609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","R.J. Stanford","DB","Utah",2010,"CAR",7,223,"StanR.00",46,4,1.39130434782609,70.125,183,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","Rashad Holman","DB","Louisville",2001,"SF",6,179,"HolmRa20",46,4,1.39130434782609,70.6,186,NA,4.58,6,42,129,3.85,7.09,NA,NA
"664","Tony Scott","DB","North Carolina State",2000,"NYJ",6,179,"ScotTo21",23,2,1.39130434782609,70.3,193,NA,4.55,11,34,116,4.24,7.45,NA,NA
"665","Josh Harvey-Clemons","DB","Louisville",2017,"WAS",7,230,"HarvJo01",35,3,1.37142857142857,76.125,217,NA,NA,12,31.5,121,NA,NA,NA,NA
"666","Pat Lee","DB","Colorado",2008,"GB",2,60,"LeexPa99",47,4,1.36170212765957,72,200,NA,4.41,15,31,120,4.3,7.07,NA,NA
"667","Chykie Brown","DB","Texas",2011,"BAL",5,164,"BrowCh05",59,5,1.35593220338983,71.25,190,NA,4.49,NA,36.5,120,4,6.5,NA,NA
"668","Kevin McCadam","DB",NA,2002,"ATL",5,148,"McCaKe20",71,6,1.35211267605634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","Sherrick McManis","DB","Northwestern",2010,"HOU",5,144,"McMaSh99",131,11,1.34351145038168,71,195,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","Anthony Gaitor","DB","Florida International",2011,"TB",7,222,"GaitAn00",12,1,1.33333333333333,69.875,177,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","Brock Williams","DB","Notre Dame",2001,"NE",3,86,"WillBr26",12,1,1.33333333333333,69.6,183,NA,4.46,11,42.5,130,4.21,6.7,NA,NA
"672","C.B. Bryant","DB",NA,2014,"STL",7,241,"BryaC.00",12,1,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","Chris Thompson","DB","Nicholls State (LA)",2004,"JAX",5,150,"ThomCh24",12,1,1.33333333333333,72,189,NA,4.5,12,35,117,4.14,7.09,NA,NA
"674","Kevin Garrett","DB","Southern Methodist (TX)",2003,"STL",5,172,"GarrKe20",24,2,1.33333333333333,69.4,194,NA,4.32,NA,35,129,3.96,6.89,NA,NA
"675","Nate Salley","DB","Ohio State",2006,"CAR",4,121,"SallNa20",24,2,1.33333333333333,73.75,216,NA,4.64,14,40,123,4.15,6.79,NA,NA
"676","Nick Nelson","DB","Wisconsin",2018,"OAK",4,110,"NelsNi00",12,1,1.33333333333333,70.625,208,NA,4.52,17,NA,123,NA,NA,NA,NA
"677","Ramon Walker","DB",NA,2002,"HOU",5,153,"WalkRa20",36,3,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","Ras-I Dowling","DB","Virginia",2011,"NE",2,33,"DowlRa00",12,1,1.33333333333333,73.375,198,NA,4.4,19,NA,NA,NA,NA,NA,NA
"679","Rashad Fenton","DB","South Carolina",2019,"KC",6,201,"FentRa00",12,1,1.33333333333333,71,193,NA,4.52,12,34,117,4.25,NA,NA,NA
"680","Ryan Mouton","DB","Hawaii",2009,"TEN",3,94,"MoutRy99",36,3,1.33333333333333,69,187,NA,4.51,18,39.5,129,NA,NA,NA,NA
"681","Simeon Thomas","DB",NA,2018,"CLE",6,188,"ThomSi00",12,1,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","Terrence Wheatley","DB","Colorado",2008,"NE",2,62,"WheaTe99",12,1,1.33333333333333,69.63,187,NA,4.43,17,36.5,128,4.17,6.74,NA,NA
"683","Derrick Martin","DB","Wyoming",2006,"BAL",6,208,"MartDe22",73,6,1.31506849315068,70,202,NA,4.54,17,40,127,3.95,6.72,NA,NA
"684","Jalil Brown","DB","Colorado",2011,"KC",4,118,"BrowJa00",49,4,1.30612244897959,72.625,204,NA,4.52,24,35.5,116,4.25,6.85,NA,NA
"685","Jordan Lucas","DB","Penn State",2016,"MIA",6,204,"LucaJo00",49,4,1.30612244897959,71.625,201,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","Darcel McBath","DB","Texas Tech",2009,"DEN",2,48,"McBaDa99",37,3,1.2972972972973,72.25,198,NA,4.58,14,38,119,4.16,6.8,NA,NA
"687","Winston Guy","DB","Kentucky",2012,"SEA",6,181,"GuyxWi00",37,3,1.2972972972973,72.875,218,NA,4.62,NA,NA,NA,NA,NA,NA,NA
"688","Jayron Kearse","DB","Clemson",2016,"MIN",7,244,"KearJa00",62,5,1.29032258064516,76,216,NA,4.62,16,31.5,124,NA,7.06,NA,NA
"689","Marcus Hudson","DB","North Carolina State",2006,"SF",6,192,"HudsMa20",62,5,1.29032258064516,73.125,194,NA,NA,11,NA,NA,NA,NA,NA,NA
"690","Miles Killebrew","DB","Southern Utah",2016,"DET",4,111,"KillMi00",63,5,1.26984126984127,73.875,217,NA,4.65,22,38,127,4.18,6.93,NA,NA
"691","Derron Smith","DB","Frenso State (CA)",2015,"CIN",6,197,"SmitDe05",38,3,1.26315789473684,70,200,NA,4.52,NA,NA,NA,NA,NA,NA,NA
"692","Michael Coe","DB","Alabama State",2007,"IND",5,173,"CoexMi99",38,3,1.26315789473684,72.625,190,NA,4.56,17,35,122,4.31,6.78,NA,NA
"693","Antwaun Molden","DB","Eastern Kentucky",2008,"HOU",3,79,"MoldAn99",51,4,1.25490196078431,72.75,198,NA,4.44,23,37.5,129,4.14,6.85,NA,NA
"694","Brannon Condren","DB","Troy (AL)",2007,"IND",4,131,"CondBr99",13,1,1.23076923076923,72.875,208,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","Curtis Taylor","DB","Louisiana State",2009,"SF",7,219,"TaylCu99",13,1,1.23076923076923,74.25,207,NA,4.64,13,37.5,129,4.23,7.25,NA,NA
"696","Demetri Goodson","DB","Baylor",2014,"GB",6,197,"GoodDe00",26,2,1.23076923076923,71,194,NA,4.52,11,37,123,4.34,6.8,NA,NA
"697","James Boyd","DB","Penn State",2001,"JAX",3,94,"BoydJa20",26,2,1.23076923076923,71,207,NA,4.59,NA,32.5,117,4.24,7.29,NA,NA
"698","Jaquan Johnson","DB",NA,2019,"BUF",6,181,"JohnJa11",13,1,1.23076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","Joshua Holsey","DB","Auburn",2017,"WAS",7,235,"HolsJo01",13,1,1.23076923076923,69.75,190,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","Julian Battle","DB",NA,2003,"KC",3,92,"BattJu20",26,2,1.23076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","Marvell Tell III","DB",NA,2019,"IND",5,144,"TellMa00",13,1,1.23076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","Michael Stone","DB","Memphis",2001,"ARI",2,54,"StonMi20",52,4,1.23076923076923,71.3,191,NA,4.51,17,41,127,NA,NA,NA,NA
"703","Nick Schommer","DB","North Dakota State",2009,"TEN",7,242,"SchoNi99",13,1,1.23076923076923,71.75,201,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","Syd'Quan Thompson","DB","California",2010,"DEN",7,225,"ThomSy99",13,1,1.23076923076923,69.25,186,NA,4.62,NA,33,117,4.26,6.73,NA,NA
"705","Shamarko Thomas","DB","Syracuse",2013,"PIT",4,111,"ThomSh00",66,5,1.21212121212121,68.875,213,NA,4.42,28,40.5,133,4.26,NA,NA,NA
"706","Dante Hughes","DB","Texas Tech",2007,"IND",3,95,"HughDa99",53,4,1.20754716981132,70.125,190,NA,4.74,16,28.5,114,4.43,7.28,NA,NA
"707","Walt Aikens","DB","Liberty (VA)",2014,"MIA",4,125,"AikeWa00",93,7,1.20430107526882,72.625,203,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","Dexter McDonald","DB","Kansas",2015,"OAK",7,242,"McDoDe02",27,2,1.18518518518519,72.75,203,NA,4.57,NA,NA,NA,NA,NA,NA,NA
"709","Keion Crossen","DB","Western Carolina",2018,"NE",7,243,"CrosKe00",27,2,1.18518518518519,69.125,178,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","Keith McGill","DB","Utah",2014,"OAK",4,116,"McGiKe00",54,4,1.18518518518519,75.375,211,NA,4.51,NA,39,128,4.18,7.29,NA,NA
"711","Mel Mitchell","DB","Western Kentucky",2002,"NO",5,150,"MitcMe20",54,4,1.18518518518519,73.1,220,NA,4.59,15,35,126,4.15,7,NA,NA
"712","Scott Starks","DB","Wisconsin",2005,"JAX",3,87,"StarSc20",54,4,1.18518518518519,68.5,172,NA,4.42,13,43,133,3.9,6.99,NA,NA
"713","Matt Ware","DB","UCLA",2004,"PHI",3,89,"WareMa20",95,7,1.17894736842105,74.4,209,NA,4.54,15,NA,NA,NA,NA,NA,NA
"714","Donnie Nickey","DB","Ohio State",2003,"TEN",5,154,"NickDo20",123,9,1.17073170731707,74.3,220,NA,4.64,17,33.5,119,4.15,7.08,NA,NA
"715","Raymond Walls","DB","Southern Mississippi",2001,"IND",5,152,"WallRa20",41,3,1.17073170731707,70.8,176,NA,4.49,NA,39,124,4.18,NA,NA,NA
"716","John Wendling","DB","Wyoming",2007,"BUF",6,184,"WendJo99",110,8,1.16363636363636,73.25,222,NA,4.5,22,38.5,129,4.16,6.96,NA,NA
"717","Marqui Christian","DB","Midwestern State (TX)",2016,"ARI",5,167,"ChriMa00",55,4,1.16363636363636,71,193,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","Brandon Harris","DB","Miami (FL)",2011,"HOU",2,60,"HarrBr00",42,3,1.14285714285714,69.5,191,NA,4.46,13,35.5,113,4.12,6.77,NA,NA
"719","Corn Elder","DB","Miami (FL)",2017,"CAR",5,152,"EldeCo00",14,1,1.14285714285714,70.125,183,NA,4.55,NA,NA,NA,NA,NA,NA,NA
"720","Curtis Fuller","DB","Texas Christian",2001,"SEA",4,127,"FullCu20",42,3,1.14285714285714,69.9,186,NA,4.43,18,36,114,4.21,7.2,NA,NA
"721","D.J. White","DB","Georgia Tech",2016,"KC",6,178,"WhitD.00",14,1,1.14285714285714,70.875,193,NA,4.49,17,33,132,4.33,7.18,NA,NA
"722","Dane Cruikshank","DB","Arizona",2018,"TEN",5,152,"CruiDa00",28,2,1.14285714285714,73.25,206,NA,4.41,25,38.5,121,4.24,6.89,NA,NA
"723","Erik Olson","DB","Colorado",2000,"JAX",7,236,"OlsoEr20",14,1,1.14285714285714,73,208,NA,4.63,17,35,115,4.21,6.81,NA,NA
"724","Jabari Price","DB","North Carolina",2014,"MIN",7,225,"PricJa00",14,1,1.14285714285714,70.625,200,NA,4.45,16,NA,NA,4.3,7.04,NA,NA
"725","Jerron McMillian","DB","Maine",2012,"GB",4,133,"McMiJe00",28,2,1.14285714285714,71.125,203,NA,4.47,17,36.5,120,4.22,6.69,NA,NA
"726","Michael Jameson","DB","Texas A&M",2001,"CLE",6,165,"JameMi20",42,3,1.14285714285714,71.4,186,NA,4.48,9,34.5,118,4.2,7.13,NA,NA
"727","Nat Berhe","DB","San Diego State",2014,"NYG",5,152,"BerhNa00",42,3,1.14285714285714,70.5,193,NA,4.71,15,35.5,116,4.22,7.08,NA,NA
"728","Rashidi Barnes","DB","Colorado",2000,"CLE",7,225,"BarnRa20",14,1,1.14285714285714,71.6,208,NA,4.63,10,35,114,4.32,6.92,NA,NA
"729","Siddeeq Shabazz","DB",NA,2003,"OAK",7,246,"ShabSi20",28,2,1.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","Tye Smith","DB","Towson (MD)",2015,"SEA",5,170,"SmitTy01",28,2,1.14285714285714,72.125,195,NA,4.6,15,36.5,124,3.96,6.97,NA,NA
"731","Willie Middlebrooks","DB","Minnesota",2001,"DEN",1,24,"MiddWi20",56,4,1.14285714285714,73.6,200,NA,4.5,17,NA,NA,NA,NA,NA,NA
"732","Rashad Bauman","DB","Oregon",2002,"WAS",3,79,"BaumRa20",43,3,1.11627906976744,68.3,186,NA,4.47,10,39,117,NA,NA,NA,NA
"733","Kennard Cox","DB",NA,2008,"BUF",7,251,"CoxxKe20",29,2,1.10344827586207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","Rich Gardner","DB","Penn State",2004,"TEN",3,92,"GardRi20",29,2,1.10344827586207,70.6,199,NA,4.49,11,36.5,123,3.91,6.91,NA,NA
"735","Kavon Frazier","DB","Central Michigan",2016,"DAL",6,212,"FrazKa00",44,3,1.09090909090909,71.875,217,NA,NA,18,NA,NA,NA,NA,NA,NA
"736","Joe Burnett","DB","Central Florida",2009,"PIT",5,168,"BurnJo99",15,1,1.06666666666667,69.375,192,NA,4.58,22,35.5,118,4.25,6.68,NA,NA
"737","Josh Bush","DB","Wake Forest",2012,"NYJ",6,187,"BushJo00",45,3,1.06666666666667,71.125,208,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","Keith Reaser","DB","Florida Atlantic",2014,"SF",5,170,"ReasKe00",30,2,1.06666666666667,70.75,189,NA,4.43,22,NA,NA,NA,NA,NA,NA
"739","Than Merrill","DB",NA,2001,"TB",7,223,"MerrTh20",15,1,1.06666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","Will Poole","DB","Southern California",2004,"MIA",4,102,"PoolWi20",15,1,1.06666666666667,70.4,194,NA,4.47,16,NA,NA,NA,NA,NA,NA
"741","Eric Frampton","DB","Washington State",2007,"OAK",5,165,"FramEr99",91,6,1.05494505494505,71,204,NA,4.65,10,34.5,122,4.17,6.84,NA,NA
"742","Todd Franz","DB","Tulsa (OK)",2000,"DET",5,145,"FranTo21",46,3,1.04347826086957,73,199,NA,4.55,14,NA,NA,NA,NA,NA,NA
"743","Brandon Hughes","DB","Oregon State",2009,"SD",5,148,"HughBr99",31,2,1.03225806451613,70.5,182,NA,4.4,8,36.5,128,4.23,6.9,NA,NA
"744","D.J. Reed","DB","Kansas State",2018,"SF",5,142,"ReedD.00",31,2,1.03225806451613,69.125,188,NA,4.51,11,36.5,NA,NA,NA,NA,NA
"745","Dexter McDougle","DB","Maryland",2014,"NYJ",3,80,"McDoDe00",31,2,1.03225806451613,70.25,196,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","Shalom Luani","DB","Washington State",2017,"OAK",7,221,"LuanSh00",31,2,1.03225806451613,71.375,202,NA,4.55,12,31,116,4.21,6.87,NA,NA
"747","Siran Neal","DB","Jacksonville State (AL)",2018,"BUF",5,154,"NealSi00",31,2,1.03225806451613,72,199,NA,4.56,17,40.5,122,4.28,7,NA,NA
"748","Rashad Washington","DB","Kansas State",2004,"NYJ",7,236,"WashRa20",47,3,1.02127659574468,74.1,223,NA,4.61,14,34,116,4.02,7.06,NA,NA
"749","Eric King","DB","Wake Forest",2005,"BUF",5,156,"KingEr20",63,4,1.01587301587302,68.5,189,NA,4.49,12,NA,NA,NA,NA,NA,NA
"750","Amani Hooker","DB",NA,2019,"TEN",4,116,"HookAm00",16,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","Brian Allen","DB",NA,2017,"PIT",5,173,"AlleBr01",16,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","DeAndre Houston-Carson","DB","William & Mary (VA)",2016,"CHI",6,185,"HousDe00",48,3,1,72.75,201,NA,4.54,13,32.5,115,4.28,7.15,NA,NA
"753","Donald Washington","DB","Ohio State",2009,"KC",4,102,"WashDo98",32,2,1,72.25,197,NA,4.5,9,45,135,4.2,6.84,NA,NA
"754","Donte Nicholson","DB","Oklahoma",2005,"TB",5,141,"NichDo20",16,1,1,73.5,212,NA,4.55,18,NA,NA,NA,NA,NA,NA
"755","Dwayne Goodrich","DB",NA,2000,"DAL",2,49,"GoodDw20",16,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","Kris Boyd","DB","Texas",2019,"MIN",7,217,"BoydKr00",16,1,1,71.5,201,NA,4.45,19,36.5,127,4.08,6.94,NA,NA
"757","Lloyd Harrison","DB","North Carolina State",2000,"WAS",3,64,"HarrLl20",16,1,1,70,190,NA,4.57,16,37.5,119,4.25,7.12,NA,NA
"758","Marviel Underwood","DB","San Diego State",2005,"GB",4,115,"UndeMa20",16,1,1,70.25,205,NA,4.52,19,38,116,4.21,7.12,NA,NA
"759","Ugochukwu Amadi","DB","Oregon",2019,"SEA",4,132,"AmadUg00",16,1,1,69.375,199,NA,4.51,18,32.5,115,4.19,7.21,NA,NA
"760","Blue Adams","DB",NA,2003,"DET",7,220,"AdamBl20",50,3,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","Curtis Brown","DB","Texas",2011,"PIT",3,95,"BrowCu01",34,2,0.941176470588235,71.625,185,NA,4.51,10,39.5,128,4,6.59,NA,NA
"762","Leon McFadden","DB","San Diego State",2013,"CLE",3,68,"McFaLe00",34,2,0.941176470588235,69.625,193,NA,4.54,10,34.5,119,4.27,6.81,NA,NA
"763","Leonard Myers","DB","Miami (FL)",2001,"NE",6,200,"MyerLe20",17,1,0.941176470588235,70.3,190,NA,4.57,13,37,120,4.16,7.21,NA,NA
"764","Natrell Jamerson","DB","Wisconsin",2018,"NO",5,164,"JameNa00",17,1,0.941176470588235,70.625,198,NA,4.4,25,35.5,120,NA,NA,NA,NA
"765","Rod Wilson","DB",NA,2005,"CHI",7,220,"WilsRo20",51,3,0.941176470588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","Troy Apke","DB","Penn State",2018,"WAS",4,109,"ApkeTr00",17,1,0.941176470588235,73.25,198,NA,4.34,16,41,131,4.03,6.56,NA,NA
"767","Chimdi Chekwa","DB","Ohio State",2011,"OAK",4,113,"ChekCh00",35,2,0.914285714285714,71.75,191,NA,4.38,NA,34.5,126,NA,NA,NA,NA
"768","Brandon McGee","DB","Miami (FL)",2013,"STL",5,149,"McGeBr00",18,1,0.888888888888889,71,193,NA,4.4,14,33.5,119,4.18,6.71,NA,NA
"769","Michael Hawkins","DB","Oklahoma",2005,"GB",5,167,"HawkMi21",18,1,0.888888888888889,73.25,178,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","Robert Carswell","DB","Clemson",2001,"SD",7,244,"CarsRo20",18,1,0.888888888888889,71.9,214,NA,4.59,21,34,106,4.18,7.14,NA,NA
"771","Shann Schillinger","DB","Montana",2010,"ATL",6,171,"SchiSh99",37,2,0.864864864864865,71.625,202,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","Derek Pagel","DB","Iowa",2003,"NYJ",5,140,"PageDe20",19,1,0.842105263157895,73,208,NA,4.53,25,35.5,115,4.03,6.85,NA,NA
"773","Jonathan Meeks","DB","Clemson",2013,"BUF",5,143,"MeekJo01",38,2,0.842105263157895,72.375,209,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","Roc Carmichael","DB","Clemson",2011,"HOU",4,127,"CarmRo00",19,1,0.842105263157895,70,192,NA,4.76,13,31,116,4.06,6.69,NA,NA
"775","Kris Richard","DB","Southern California",2002,"SEA",3,85,"RichKr20",39,2,0.82051282051282,71,186,NA,4.46,10,39.5,117,4.15,NA,NA,NA
"776","Larry Asante","DB","Nebraska",2010,"CLE",5,160,"AsanLa99",39,2,0.82051282051282,72,212,NA,4.62,14,37.5,118,4.17,7,NA,NA
"777","Cornell Armstrong","DB","Southern Mississippi",2018,"MIA",6,209,"ArmsCo00",20,1,0.8,71.125,193,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","David Irons","DB","Auburn",2007,"ATL",6,194,"IronDa99",20,1,0.8,70.25,190,NA,4.5,11,29.5,111,4.3,7.18,NA,NA
"779","Dezmen Southward","DB","Wisconsin",2014,"ATL",3,68,"SoutDe00",20,1,0.8,72.25,211,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","Greg Blue","DB","Georgia",2006,"MIN",5,149,"BlueGr20",20,1,0.8,74.25,216,NA,4.65,16,37.5,120,NA,NA,NA,NA
"781","Parry Nickerson","DB","Tulane (LA)",2018,"NYJ",6,179,"NickPa00",20,1,0.8,70.375,180,NA,4.32,15,NA,NA,NA,NA,NA,NA
"782","Armani Watts","DB","Texas A&M",2018,"KC",4,124,"WattAr00",21,1,0.761904761904762,70.5,205,NA,NA,13,35,120,4.37,7.25,NA,NA
"783","Omare Lowe","DB","Washington",2002,"MIA",5,161,"LoweOm20",43,2,0.744186046511628,72.9,196,NA,4.54,12,35.5,115,3.97,6.65,NA,NA
"784","Brandon Burton","DB","Utah",2011,"MIN",5,139,"BurtBr00",23,1,0.695652173913043,71.625,190,NA,4.5,18,32,118,4.07,6.93,NA,NA
"785","C.J. Wilson","DB","Baylor",2007,"CAR",7,226,"WilsC.99",23,1,0.695652173913043,73.3,195,NA,4.63,NA,37.5,127,4.2,6.81,NA,NA
"786","Crezdon Butler","DB","Clemson",2010,"PIT",5,164,"ButlCr99",46,2,0.695652173913043,71.75,191,NA,4.43,17,39.5,121,4.23,7.08,NA,NA
"787","Tyler Sash","DB","Iowa",2011,"NYG",6,198,"SashTy00",23,1,0.695652173913043,72,211,NA,4.62,11,33,108,4.27,6.9,NA,NA
"788","Rashaan Gaulden","DB","Tennessee",2018,"CAR",3,85,"GaulRa00",25,1,0.64,72.75,193,NA,4.61,8,30,119,4.33,7.16,NA,NA
"789","Curtis Marsh","DB","Utah State",2011,"PHI",3,90,"MarsCu01",26,1,0.615384615384615,72.5,197,NA,4.42,12,37.5,123,4.07,6.87,NA,NA
"790","Ramzee Robinson","DB","Alabama",2007,"DET",7,255,"RobiRa99",26,1,0.615384615384615,69.125,188,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","Don Jones","DB","Arkansas State",2013,"MIA",7,250,"JoneDo02",56,2,0.571428571428571,71.125,191,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","Myron Lewis","DB","Vanderbilt",2010,"TB",3,67,"LewiMy99",28,1,0.571428571428571,73.625,203,NA,4.42,10,37,126,NA,NA,NA,NA
"793","Jacoby Shepherd","DB","Oklahoma State",2000,"STL",2,62,"ShepJa20",30,1,0.533333333333333,73.5,195,NA,4.55,5,35,120,NA,NA,NA,NA
"794","Ahmad Dixon","DB","Baylor",2014,"DAL",7,248,"DixoAh00",11,0,0,72,212,NA,4.64,14,32,111,4.5,7.55,NA,NA
"795","B.J. Tucker","DB","Wisconsin",2003,"DAL",6,178,"TuckB.20",10,0,0,70.5,188,NA,4.38,16,35,123,4.14,7.25,NA,NA
"796","Dustin Fox","DB","Ohio State",2005,"MIN",3,80,"FoxxDu20",12,0,0,70.875,191,NA,4.43,7,43.5,NA,NA,NA,NA,NA
"797","Eric Pinkins","DB","San Diego State",2014,"SEA",6,208,"PinkEr00",11,0,0,74.75,220,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","Etric Pruitt","DB","Southern Mississippi",2004,"ATL",6,186,"PruiEt20",9,0,0,72.1,197,NA,4.59,NA,39.5,116,4,7.15,NA,NA
"799","Greg Brooks","DB",NA,2004,"CIN",6,183,"BrooGr20",16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","Jeff Shoate","DB",NA,2004,"DEN",5,152,"ShoaJe20",14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","Jermale Hines","DB","Ohio State",2011,"STL",5,158,"HineJe00",10,0,0,73.125,219,NA,4.61,19,31,NA,4.21,6.9,NA,NA
"802","Lorenzo Doss","DB","Tulane (LA)",2015,"DEN",5,164,"DossLo00",16,0,0,70.375,182,NA,4.5,9,33.5,115,4.26,7.2,NA,NA
"803","Marcus Epps","DB","Wyoming",2019,"MIN",6,191,"EppsMa00",15,0,0,71.75,197,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","Michael Hamlin","DB","Clemson",2009,"DAL",5,166,"HamlMi99",12,0,0,74,214,NA,4.57,17,37.5,117,4.42,7.14,NA,NA
"805","Mike Echols","DB",NA,2002,"TEN",4,110,"EchoMi20",9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","Vinnie Sunseri","DB","Alabama",2014,"NO",5,167,"SunsVi00",15,0,0,71.125,210,NA,NA,18,NA,NA,NA,NA,NA,NA
"807","Will Davis","DB","Utah State",2013,"MIA",3,93,"DaviWi02",20,0,0,71.25,186,NA,4.51,16,35.5,127,4.02,6.52,NA,NA
