,Name,Position,College,DraftYear,Team,DraftRound,PickNumber,PlayerID,Games,AvgValue,AV16,Height,Weight,Wonderlic,Forty,Bench,Vert,Broad,Shuttle,ThreeCone,ProBowls,AllPros
3066,Joshua Holsey,DB,Auburn,2017,WAS,7,235,HolsJo01,13,1,1.230769231,69.75,190,NA,NA,NA,NA,NA,NA,NA,NA,NA
3067,Julian Battle,DB,NA,2003,KC,3,92,BattJu20,26,2,1.230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3068,Juron Criner,WR,Arizona,2012,OAK,5,168,CrinJu00,13,1,1.230769231,74.5,224,NA,4.66,17,38,117,4.3,7.15,NA,NA
3069,Marques Tuiasosopo,QB,Washington,2001,OAK,2,59,TuiaMa00,13,1,1.230769231,73.1,223,24,4.71,NA,35.5,115,4.35,7.36,NA,NA
3070,Marvell Tell III,DB,NA,2019,IND,5,144,TellMa00,13,1,1.230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3071,Marvin Austin,DL,North Carolina,2011,NYG,2,52,AustMa00,26,2,1.230769231,73.625,309,NA,4.84,38,30.5,112,4.4,7.33,NA,NA
3072,Michael Stone,DB,Memphis,2001,ARI,2,54,StonMi20,52,4,1.230769231,71.3,191,NA,4.51,17,41,127,NA,NA,NA,NA
3073,Nick Schommer,DB,North Dakota State,2009,TEN,7,242,SchoNi99,13,1,1.230769231,71.75,201,NA,NA,NA,NA,NA,NA,NA,NA,NA
3074,Orantes Grant,LB,NA,2000,DAL,7,219,GranOr20,26,2,1.230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3075,Scooby Wright,LB,Arizona,2016,CLE,7,250,WrigSc00,13,1,1.230769231,71.75,239,NA,4.9,22,31,113,4.47,NA,NA,NA
3076,Sean Mannion,QB,Oregon State,2015,STL,3,89,MannSe00,13,1,1.230769231,77.625,229,40,5.14,NA,31,105,4.39,7.29,NA,NA
3077,Stansly Maponga,DL,Texas Christian,2013,ATL,5,153,MapoSt00,26,2,1.230769231,73.875,256,NA,4.78,30,NA,NA,NA,NA,NA,NA
3078,Syd'Quan Thompson,DB,California,2010,DEN,7,225,ThomSy99,13,1,1.230769231,69.25,186,NA,4.62,NA,33,117,4.26,6.73,NA,NA
3079,Will Franklin,WR,Missouri,2008,KC,4,105,FranWi00,13,1,1.230769231,72.5,214,NA,4.39,NA,34.5,NA,NA,NA,NA,NA
3080,Greg Jones,RB,NA,2004,JAX,2,55,JoneGr01,131,10,1.221374046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3081,Shamarko Thomas,DB,Syracuse,2013,PIT,4,111,ThomSh00,66,5,1.212121212,68.875,213,NA,4.42,28,40.5,133,4.26,NA,NA,NA
3082,Dante Hughes,DB,Texas Tech,2007,IND,3,95,HughDa99,53,4,1.20754717,70.125,190,NA,4.74,16,28.5,114,4.43,7.28,NA,NA
3083,Walt Aikens,DB,Liberty (VA),2014,MIA,4,125,AikeWa00,93,7,1.204301075,72.625,203,NA,NA,NA,NA,NA,NA,NA,NA,NA
3084,Prescott Burgess,LB,Michigan,2007,BAL,6,207,BurgPr99,40,3,1.2,75.375,240,NA,4.88,19,32.5,106,4.31,7.01,NA,NA
3085,Rod Davis,LB,Southern Mississippi,2004,MIN,5,155,DaviRo21,40,3,1.2,74,239,NA,4.71,NA,NA,114,4.02,7.2,NA,NA
3086,Adam Shaheen,TE,Ashland (OH),2017,CHI,2,45,ShahAd00,27,2,1.185185185,77.75,278,24,4.79,24,32.5,121,4.38,7.09,NA,NA
3087,Anthony Denman,LB,NA,2001,JAX,7,213,DenmAn20,27,2,1.185185185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3088,Cameron Morrah,TE,California,2009,SEA,7,248,MorrCa00,27,2,1.185185185,75.375,244,NA,4.65,24,32.5,115,4.36,6.99,NA,NA
3089,Dexter McDonald,DB,Kansas,2015,OAK,7,242,McDoDe02,27,2,1.185185185,72.75,203,NA,4.57,NA,NA,NA,NA,NA,NA,NA
3090,Doug Hogue,LB,Syracuse,2011,DET,5,157,HoguDo01,27,2,1.185185185,74.5,235,NA,4.62,18,36,121,4.57,7.09,NA,NA
3091,Jeff Grau,OL,NA,2002,WAS,7,230,GrauJe20,27,2,1.185185185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3092,Keion Crossen,DB,Western Carolina,2018,NE,7,243,CrosKe00,27,2,1.185185185,69.125,178,NA,NA,NA,NA,NA,NA,NA,NA,NA
3093,Keith McGill,DB,Utah,2014,OAK,4,116,McGiKe00,54,4,1.185185185,75.375,211,NA,4.51,NA,39,128,4.18,7.29,NA,NA
3094,Levine Toilolo,TE,Stanford,2013,ATL,4,133,ToilLe00,108,8,1.185185185,80.125,260,NA,4.86,17,31,113,4.57,7.09,NA,NA
3095,Mel Mitchell,DB,Western Kentucky,2002,NO,5,150,MitcMe20,54,4,1.185185185,73.1,220,NA,4.59,15,35,126,4.15,7,NA,NA
3096,Richard Angulo,TE,NA,2003,STL,7,254,AnguRi00,27,2,1.185185185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3097,Scott Starks,DB,Wisconsin,2005,JAX,3,87,StarSc20,54,4,1.185185185,68.5,172,NA,4.42,13,43,133,3.9,6.99,NA,NA
3098,James Casey,TE,NA,2009,HOU,5,152,CaseJa00,95,7,1.178947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3099,Matt Ware,DB,UCLA,2004,PHI,3,89,WareMa20,95,7,1.178947368,74.4,209,NA,4.54,15,NA,NA,NA,NA,NA,NA
3100,Donnie Nickey,DB,Ohio State,2003,TEN,5,154,NickDo20,123,9,1.170731707,74.3,220,NA,4.64,17,33.5,119,4.15,7.08,NA,NA
3101,Raymond Walls,DB,Southern Mississippi,2001,IND,5,152,WallRa20,41,3,1.170731707,70.8,176,NA,4.49,NA,39,124,4.18,NA,NA,NA
3102,Treyvon Hester,DL,Toledo,2017,OAK,7,244,HestTr00,41,3,1.170731707,74.125,300,NA,NA,NA,NA,NA,NA,NA,NA,NA
3103,Devin Thomas,WR,Michigan State,2008,WAS,2,34,ThomDe02,55,4,1.163636364,73.875,216,23,4.43,NA,28,126,4.26,7.15,NA,NA
3104,John Wendling,DB,Wyoming,2007,BUF,6,184,WendJo99,110,8,1.163636364,73.25,222,NA,4.5,22,38.5,129,4.16,6.96,NA,NA
3105,Marqui Christian,DB,Midwestern State (TX),2016,ARI,5,167,ChriMa00,55,4,1.163636364,71,193,NA,NA,NA,NA,NA,NA,NA,NA,NA
3106,A.J. Jenkins,WR,Illinois,2012,SF,1,30,JenkA.00,28,2,1.142857143,72.25,190,NA,4.37,12,38.5,124,NA,NA,NA,NA
3107,B.J. Sander,P,NA,2004,GB,3,87,SandB.20,14,1,1.142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3108,Brandon Harris,DB,Miami (FL),2011,HOU,2,60,HarrBr00,42,3,1.142857143,69.5,191,NA,4.46,13,35.5,113,4.12,6.77,NA,NA
3109,Charles Omenihu,DL,Texas,2019,HOU,5,161,OmenCh00,14,1,1.142857143,77.375,280,NA,4.92,NA,36.5,115,4.36,7.48,NA,NA
3110,Corn Elder,DB,Miami (FL),2017,CAR,5,152,EldeCo00,14,1,1.142857143,70.125,183,NA,4.55,NA,NA,NA,NA,NA,NA,NA
3111,Curtis Fuller,DB,Texas Christian,2001,SEA,4,127,FullCu20,42,3,1.142857143,69.9,186,NA,4.43,18,36,114,4.21,7.2,NA,NA
3112,D.J. White,DB,Georgia Tech,2016,KC,6,178,WhitD.00,14,1,1.142857143,70.875,193,NA,4.49,17,33,132,4.33,7.18,NA,NA
3113,D'Anthony Smith,DL,NA,2010,JAX,3,74,SmitDA99,14,1,1.142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3114,Damontre Moore,DL,Texas A&M,2013,NYG,3,81,MoorDa01,56,4,1.142857143,76.5,250,18,4.95,12,35.5,122,NA,NA,NA,NA
3115,Dane Cruikshank,DB,Arizona,2018,TEN,5,152,CruiDa00,28,2,1.142857143,73.25,206,NA,4.41,25,38.5,121,4.24,6.89,NA,NA
3116,David Long Jr.,LB,NA,2019,TEN,6,188,LongDa04,14,1,1.142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3117,David Veikune,LB,NA,2009,CLE,2,52,VeikDa99,14,1,1.142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3118,Dorsett Davis,DL,Mississippi State,2002,DEN,3,96,DaviDo23,14,1,1.142857143,77.3,304,NA,5.03,30,31,109,4.67,7.93,NA,NA
3119,Eddie Johnson,P,NA,2003,MIN,6,180,JohnEd22,14,1,1.142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3120,Eric Norwood,LB,South Carolina,2010,CAR,4,124,NorwEr99,28,2,1.142857143,72.875,242,NA,4.71,NA,36.5,115,4.23,7.08,NA,NA
3121,Erik Olson,DB,Colorado,2000,JAX,7,236,OlsoEr20,14,1,1.142857143,73,208,NA,4.63,17,35,115,4.21,6.81,NA,NA
3122,Frank Moreau,RB,Louisville,2000,KC,4,115,MoreFr00,14,1,1.142857143,73,231,NA,4.57,23,36,117,NA,NA,NA,NA
3123,Jabari Price,DB,North Carolina,2014,MIN,7,225,PricJa00,14,1,1.142857143,70.625,200,NA,4.45,16,NA,NA,4.3,7.04,NA,NA
3124,Jerron McMillian,DB,Maine,2012,GB,4,133,McMiJe00,28,2,1.142857143,71.125,203,NA,4.47,17,36.5,120,4.22,6.69,NA,NA
3125,Joey LaRocque,LB,Oregon State,2008,CHI,7,243,LaRoJo99,14,1,1.142857143,73.375,226,NA,NA,NA,NA,NA,NA,NA,NA,NA
3126,Jordon Dizon,LB,Colorado,2008,DET,2,45,DizoJo99,28,2,1.142857143,71.875,229,NA,4.73,NA,30.5,118,4.35,7.01,NA,NA
3127,Josh Shaw,DL,Michigan State,2002,SF,5,172,ShawJo20,14,1,1.142857143,74.6,279,NA,5.08,22,37.5,130,4.12,7.01,NA,NA
3128,Kingsley Keke,DL,Texas A&M,2019,GB,5,150,KekeKi00,14,1,1.142857143,74.625,288,NA,4.95,NA,31.5,111,4.46,7.55,NA,NA
3129,Larry Hart,DL,NA,2010,JAX,5,143,HartLa99,14,1,1.142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3130,Marcus Murphy,RB,Missouri,2015,NO,7,230,MurpMa03,28,2,1.142857143,68.625,193,NA,4.61,11,29,109,4.4,NA,NA,NA
3131,Marquis Cooper,LB,Washington,2004,TB,3,79,CoopMa21,42,3,1.142857143,75.3,223,NA,4.55,25,36.5,121,4.12,7.02,NA,NA
3132,Michael Jameson,DB,Texas A&M,2001,CLE,6,165,JameMi20,42,3,1.142857143,71.4,186,NA,4.48,9,34.5,118,4.2,7.13,NA,NA
3133,Mike Smith,LB,NA,2005,BAL,7,234,SmitMi22,14,1,1.142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3134,Nat Berhe,DB,San Diego State,2014,NYG,5,152,BerhNa00,42,3,1.142857143,70.5,193,NA,4.71,15,35.5,116,4.22,7.08,NA,NA
3135,Rashaun Woods,WR,Oklahoma State,2004,SF,1,31,WoodRa00,14,1,1.142857143,74.1,202,NA,4.54,NA,39,125,3.97,6.93,NA,NA
3136,Rashidi Barnes,DB,Colorado,2000,CLE,7,225,BarnRa20,14,1,1.142857143,71.6,208,NA,4.63,10,35,114,4.32,6.92,NA,NA
3137,Ronald Powell,LB,Florida,2014,NO,5,169,PoweRo01,14,1,1.142857143,75.125,237,NA,4.65,21,35.5,113,NA,NA,NA,NA
3138,Ryan Krause,TE,NA,2004,SD,6,169,KrauRy00,14,1,1.142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3139,Siddeeq Shabazz,DB,NA,2003,OAK,7,246,ShabSi20,28,2,1.142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3140,Stanley McClover,DL,Auburn,2006,CAR,7,237,McClSt20,14,1,1.142857143,74.375,262,NA,4.72,19,39,114,4.5,7.87,NA,NA
3141,Travian Robertson,DL,South Carolina,2012,ATL,7,249,RobeTr00,14,1,1.142857143,76.125,302,NA,5.12,30,26,102,NA,NA,NA,NA
3142,Tye Smith,DB,Towson (MD),2015,SEA,5,170,SmitTy01,28,2,1.142857143,72.125,195,NA,4.6,15,36.5,124,3.96,6.97,NA,NA
3143,Tyreo Harrison,LB,Notre Dame,2002,PHI,6,198,HarrTy20,14,1,1.142857143,74,238,NA,4.88,NA,40,114,NA,7.24,NA,NA
3144,Willie Middlebrooks,DB,Minnesota,2001,DEN,1,24,MiddWi20,56,4,1.142857143,73.6,200,NA,4.5,17,NA,NA,NA,NA,NA,NA
3145,Zach Mettenberger,QB,Louisiana State,2014,TEN,6,178,MettZa00,14,1,1.142857143,76.875,224,NA,NA,NA,NA,NA,NA,NA,NA,NA
3146,Geoff Swaim,TE,Texas,2015,DAL,7,246,SwaiGe00,43,3,1.11627907,76.375,252,NA,NA,NA,NA,NA,NA,NA,NA,NA
3147,Rashad Bauman,DB,Oregon,2002,WAS,3,79,BaumRa20,43,3,1.11627907,68.3,186,NA,4.47,10,39,117,NA,NA,NA,NA
3148,Chris Moore,WR,Cincinnati,2016,BAL,4,107,MoorCh00,58,4,1.103448276,73,206,NA,4.53,10,37,130,4.2,6.76,NA,NA
3149,Clarence Moore,WR,Northern Arizona,2004,BAL,6,199,MoorCl00,29,2,1.103448276,78,211,NA,4.55,NA,34,122,4.21,6.84,NA,NA
3150,David McMillan,DL,Kansas,2005,CLE,5,139,McMiDa20,29,2,1.103448276,75,262,NA,4.58,16,34,120,4.07,7.11,NA,NA
3151,James O'Shaughnessy,TE,NA,2015,KC,5,173,O'ShJa00,58,4,1.103448276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3152,Jared Clauss,DL,NA,2004,TEN,7,230,ClauJa20,29,2,1.103448276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3153,Kennard Cox,DB,NA,2008,BUF,7,251,CoxxKe20,29,2,1.103448276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3154,Rich Gardner,DB,Penn State,2004,TEN,3,92,GardRi20,29,2,1.103448276,70.6,199,NA,4.49,11,36.5,123,3.91,6.91,NA,NA
3155,Virgil Green,TE,Nevada,2011,DEN,7,204,GreeVi00,131,9,1.099236641,75.375,249,NA,4.54,23,42.5,130,4.4,6.9,NA,NA
3156,Daniel McCullers,DL,Tennessee,2014,PIT,6,215,McCuDa00,73,5,1.095890411,78.75,352,NA,5.18,27,20.5,104,NA,NA,NA,NA
3157,John McCargo,DL,North Carolina State,2006,BUF,1,26,McCaJo22,44,3,1.090909091,73.5,302,NA,5.19,25,30.5,110,4.48,7.79,NA,NA
3158,Kavon Frazier,DB,Central Michigan,2016,DAL,6,212,FrazKa00,44,3,1.090909091,71.875,217,NA,NA,18,NA,NA,NA,NA,NA,NA
3159,Leonard Pope,TE,Georgia,2006,ARI,3,72,PopeLe00,103,7,1.087378641,79.75,258,NA,4.67,22,37.5,118,4.67,7.47,NA,NA
3160,Andrew Walter,QB,Arizona State,2005,OAK,3,69,WaltAn00,15,1,1.066666667,78.125,233,NA,NA,NA,NA,NA,NA,NA,NA,NA
3161,Chad Hansen,WR,California,2017,NYJ,4,141,HansCh00,15,1,1.066666667,73.75,202,NA,4.53,11,35,119,4.13,6.74,NA,NA
3162,Dwayne Wright,RB,Frenso State (CA),2007,BUF,4,111,WrigDw01,15,1,1.066666667,71.5,228,NA,4.69,14,34,115,4.43,7.23,NA,NA
3163,Emeke Egbule,LB,NA,2019,LAC,6,200,EgbuEm00,15,1,1.066666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3164,Gabe Wright,DL,Auburn,2015,DET,4,113,WrigGa00,15,1,1.066666667,74.75,300,NA,5.07,34,26.5,100,4.56,7.73,NA,NA
3165,Jason Williams,LB,Western Illinois,2009,DAL,3,69,WillJa95,60,4,1.066666667,73,241,NA,NA,NA,NA,NA,NA,NA,NA,NA
3166,Jerell Adams,TE,South Carolina,2016,NYG,6,184,AdamJe01,30,2,1.066666667,77.125,247,NA,4.64,NA,32.5,117,4.31,7.05,NA,NA
3167,Jeremy Thompson,DL,Wake Forest,2008,GB,4,102,ThomJe99,15,1,1.066666667,76.375,264,NA,4.77,25,32,117,4.23,6.97,NA,NA
3168,Joe Burnett,DB,Central Florida,2009,PIT,5,168,BurnJo99,15,1,1.066666667,69.375,192,NA,4.58,22,35.5,118,4.25,6.68,NA,NA
3169,Jordan Leggett,TE,Clemson,2017,NYJ,5,150,LeggJo00,15,1,1.066666667,77,258,NA,NA,18,33,114,4.33,7.12,NA,NA
3170,Jordan Todman,RB,Connecticut,2011,SD,6,183,TodmJo00,75,5,1.066666667,68.875,203,NA,4.4,25,38,126,4.18,7.24,NA,NA
3171,Josh Bush,DB,Wake Forest,2012,NYJ,6,187,BushJo00,45,3,1.066666667,71.125,208,NA,NA,NA,NA,NA,NA,NA,NA,NA
3172,Justin Hollins,LB,NA,2019,DEN,5,156,HollJu00,15,1,1.066666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3173,Keith Reaser,DB,Florida Atlantic,2014,SF,5,170,ReasKe00,30,2,1.066666667,70.75,189,NA,4.43,22,NA,NA,NA,NA,NA,NA
3174,Marquis Haynes,LB,Mississippi,2018,CAR,4,136,HaynMa01,15,1,1.066666667,74.375,235,NA,4.67,23,32,123,4.45,7.14,NA,NA
3175,Obum Gwacham,DL,Oregon State,2015,SEA,6,209,GwacOb00,15,1,1.066666667,77.375,246,NA,4.72,22,36,121,4.28,7.28,NA,NA
3176,Quanterus Smith,DL,Western Kentucky,2013,DEN,5,146,SmitQu00,15,1,1.066666667,76.75,250,NA,NA,NA,NA,NA,NA,NA,NA,NA
3177,Quincy Monk,LB,North Carolina,2002,NYG,7,245,MonkQu20,15,1,1.066666667,75.4,250,NA,4.8,26,33.5,112,4.38,7.46,NA,NA
3178,Sean Tufts,LB,Colorado,2004,CAR,6,196,TuftSe20,15,1,1.066666667,76.1,242,NA,4.66,21,34.5,118,3.94,6.94,NA,NA
3179,Taylor Hart,DL,Oregon,2014,PHI,5,141,HartTa00,15,1,1.066666667,78.125,281,NA,4.92,21,NA,NA,NA,NA,NA,NA
3180,Teyo Johnson,TE,NA,2003,OAK,2,63,JohnTe00,30,2,1.066666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3181,Than Merrill,DB,NA,2001,TB,7,223,MerrTh20,15,1,1.066666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3182,Thomas Williams,LB,Southern California,2008,JAX,5,155,WillTh99,15,1,1.066666667,72.875,238,NA,4.89,26,29.5,113,NA,NA,NA,NA
3183,Tyrone Holmes,LB,Montana,2016,JAX,6,181,HolmTy01,15,1,1.066666667,74.25,253,NA,NA,NA,NA,NA,NA,NA,NA,NA
3184,Will Poole,DB,Southern California,2004,MIA,4,102,PoolWi20,15,1,1.066666667,70.4,194,NA,4.47,16,NA,NA,NA,NA,NA,NA
3185,Eric Frampton,DB,Washington State,2007,OAK,5,165,FramEr99,91,6,1.054945055,71,204,NA,4.65,10,34.5,122,4.17,6.84,NA,NA
3186,Todd Franz,DB,Tulsa (OK),2000,DET,5,145,FranTo21,46,3,1.043478261,73,199,NA,4.55,14,NA,NA,NA,NA,NA,NA
3187,Brandon Hughes,DB,Oregon State,2009,SD,5,148,HughBr99,31,2,1.032258065,70.5,182,NA,4.4,8,36.5,128,4.23,6.9,NA,NA
3188,D.J. Reed,DB,Kansas State,2018,SF,5,142,ReedD.00,31,2,1.032258065,69.125,188,NA,4.51,11,36.5,NA,NA,NA,NA,NA
3189,Dexter McDougle,DB,Maryland,2014,NYJ,3,80,McDoDe00,31,2,1.032258065,70.25,196,NA,NA,NA,NA,NA,NA,NA,NA,NA
3190,Jeff Webb,WR,San Diego State,2006,KC,6,190,WebbJe00,31,2,1.032258065,74.125,211,NA,4.43,NA,37,126,4.08,6.81,NA,NA
3191,Joel Iyiegbuniwe,LB,Western Kentucky,2018,CHI,4,115,IyieJo00,31,2,1.032258065,73.375,229,NA,4.6,19,35,117,4.28,7.06,NA,NA
3192,John Nix,DL,NA,2001,DAL,7,240,NixxJo20,31,2,1.032258065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3193,Junior Hemingway,WR,Michigan,2012,KC,7,238,HemiJu00,31,2,1.032258065,72.875,225,NA,4.48,21,35.5,124,3.98,6.59,NA,NA
3194,Kenny Iwebema,DL,Iowa,2008,ARI,4,116,IwebKe99,31,2,1.032258065,76,274,NA,5.01,26,29,109,4.75,7.62,NA,NA
3195,Peter Kalambayi,LB,Stanford,2018,HOU,6,214,KalaPe00,31,2,1.032258065,74.625,252,NA,4.57,19,34,121,4.36,7.13,NA,NA
3196,Quinn Sypniewski,TE,Colorado,2006,BAL,5,166,SypnQu00,31,2,1.032258065,78.5,268,NA,4.8,20,32.5,114,4.52,7.09,NA,NA
3197,Shalom Luani,DB,Washington State,2017,OAK,7,221,LuanSh00,31,2,1.032258065,71.375,202,NA,4.55,12,31,116,4.21,6.87,NA,NA
3198,Siran Neal,DB,Jacksonville State (AL),2018,BUF,5,154,NealSi00,31,2,1.032258065,72,199,NA,4.56,17,40.5,122,4.28,7,NA,NA
3199,Tyler Conklin,TE,Central Michigan,2018,MIN,5,157,ConkTy00,31,2,1.032258065,75,254,NA,4.8,18,38,120,4.23,7.13,NA,NA
3200,Tank Carder,LB,Texas Christian,2012,BUF,5,147,CardTa00,78,5,1.025641026,74.375,236,NA,4.58,19,34.5,121,4.18,6.89,NA,NA
3201,Rashad Washington,DB,Kansas State,2004,NYJ,7,236,WashRa20,47,3,1.021276596,74.1,223,NA,4.61,14,34,116,4.02,7.06,NA,NA
3202,Dan Klecko,DL,Temple,2003,NE,4,117,KlecDa20,63,4,1.015873016,71.5,283,NA,4.91,26,33.5,111,4.4,7.51,NA,NA
3203,Eric King,DB,Wake Forest,2005,BUF,5,156,KingEr20,63,4,1.015873016,68.5,189,NA,4.49,12,NA,NA,NA,NA,NA,NA
3204,Aaron Burbridge,WR,Michigan State,2016,SF,6,213,BurbAa00,16,1,1,72,206,NA,4.56,20,30.5,115,4.31,7.22,NA,NA
3205,Adrian Tracy,DL,NA,2010,NYG,6,184,TracAd99,16,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3206,Amani Hooker,DB,NA,2019,TEN,4,116,HookAm00,16,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3207,Amara Darboh,WR,Michigan,2017,SEA,3,106,DarbAm00,16,1,1,73.75,214,NA,4.45,17,36,124,4.26,NA,NA,NA
3208,Arthur Brown,LB,Kansas State,2013,BAL,2,56,BrowAr00,48,3,1,72.375,241,20,4.62,NA,NA,116,NA,NA,NA,NA
3209,Ben Banogu,LB,NA,2019,IND,2,49,BanoBe00,16,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3210,Ben Burr-Kirven,LB,NA,2019,SEA,5,142,BurrBe00,16,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3211,Brian Allen,DB,NA,2017,PIT,5,173,AlleBr01,16,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3212,DeAndre Houston-Carson,DB,William & Mary (VA),2016,CHI,6,185,HousDe00,48,3,1,72.75,201,NA,4.54,13,32.5,115,4.28,7.15,NA,NA
3213,Dexter Davis,LB,Arizona State,2010,SEA,7,236,DaviDe99,16,1,1,73.5,244,NA,4.62,25,35,109,4.3,7.08,NA,NA
3214,Donald Washington,DB,Ohio State,2009,KC,4,102,WashDo98,32,2,1,72.25,197,NA,4.5,9,45,135,4.2,6.84,NA,NA
3215,Donte Nicholson,DB,Oklahoma,2005,TB,5,141,NichDo20,16,1,1,73.5,212,NA,4.55,18,NA,NA,NA,NA,NA,NA
3216,Dwayne Goodrich,DB,NA,2000,DAL,2,49,GoodDw20,16,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3217,Garrett Mills,RB,NA,2006,NE,4,106,MillGa01,16,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3218,Hilee Taylor,LB,North Carolina,2008,CAR,7,221,TaylHi99,16,1,1,74.625,242,NA,NA,NA,NA,NA,NA,NA,NA,NA
3219,Hunter Bradley,OL,NA,2018,GB,7,239,BradHu00,32,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3220,James Hardy,WR,Indiana,2008,BUF,2,41,HardJa00,16,1,1,77.38,217,14,4.53,18,31.5,125,4.2,6.84,NA,NA
3221,JJ Arcega-Whiteside,WR,NA,2019,PHI,2,57,ArceJJ00,16,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3222,Joe Cardona,OL,NA,2015,NE,5,166,CardJo00,80,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3223,John Franklin-Myers,DL,Stephen F. Austin (TX),2018,LAR,4,135,FranJo02,16,1,1,76,283,NA,4.75,26,33,113,4.48,7.36,NA,NA
3224,Justin Lawler,DL,Southern Methodist (TX),2018,LAR,7,244,LawlJu00,16,1,1,76.125,263,NA,NA,NA,NA,NA,NA,NA,NA,NA
3225,Justin Rogers,LB,NA,2007,NE,6,180,RogeJu99,32,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3226,Khalid Abdullah,LB,Mars Hill (NC),2003,CIN,5,136,AbduKh20,16,1,1,74.1,227,NA,4.63,26,36.5,126,4.17,7.13,NA,NA
3227,Kris Boyd,DB,Texas,2019,MIN,7,217,BoydKr00,16,1,1,71.5,201,NA,4.45,19,36.5,127,4.08,6.94,NA,NA
3228,Lamin Barrow,LB,Louisiana State,2014,DEN,5,156,BarrLa00,32,2,1,73.375,237,NA,4.64,22,35,123,4.35,7.24,NA,NA
3229,Lloyd Harrison,DB,North Carolina State,2000,WAS,3,64,HarrLl20,16,1,1,70,190,NA,4.57,16,37.5,119,4.25,7.12,NA,NA
3230,Marviel Underwood,DB,San Diego State,2005,GB,4,115,UndeMa20,16,1,1,70.25,205,NA,4.52,19,38,116,4.21,7.12,NA,NA
3231,Micah Kiser,LB,Virginia,2018,LAR,5,147,KiseMi00,16,1,1,72.375,238,NA,4.66,NA,35.5,121,4.24,7.05,NA,NA
3232,Michael Bennett,DL,Texas A&M,2015,JAX,6,180,BennMi01,16,1,1,75.5,274,NA,5,24,31,110,NA,NA,3,NA
3233,Mike Green,RB,NA,2000,TEN,7,213,GreeMi00,32,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3234,Nick Speegle,LB,New Mexico,2005,CLE,6,176,SpeeNi20,16,1,1,77.125,242,NA,NA,NA,NA,NA,NA,NA,NA,NA
3235,Paul Dawson,LB,Texas Christian,2015,CIN,3,99,DawsPa00,16,1,1,72.125,235,20,4.93,21,28,109,4.49,NA,NA,NA
3236,Riall Johnson,LB,NA,2001,CIN,6,168,JohnRi20,32,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3237,Syndric Steptoe,WR,Arizona,2007,CLE,7,234,StepSy20,16,1,1,68.625,194,NA,4.61,17,33,NA,NA,NA,NA,NA
3238,Travin Howard,LB,NA,2018,LAR,7,231,HowaTr00,16,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3239,Travis Goethel,LB,Arizona State,2010,OAK,6,190,GoetTr99,16,1,1,74.5,240,NA,4.81,21,35,111,4.54,6.93,NA,NA
